retailer_name,onboarding_date,onboarding_status,area_classification,zone_name,city_name,latitude,longitude
"D3742* OFFLINE MT UB ","2022-08-22 13:05:48.663614",Active,NCR-UB,NCR,Delhi,NULL,NULL
"N4610* Sher singh store ","2022-08-23 10:33:18.898078",Active,Noida-GT,NCR,Noida,28.6128179,77.3924944
"D3745* bhasin eggs store ub ajay","2022-08-24 14:48:16.328098",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3749* suraj egg ub ajay","2022-08-25 12:07:32.420770",Active,NCR-UB,NCR,Delhi,NULL,NULL
"H5464* SPENCERS RETAIL LTD , GREAT VALUE MALL ALIGARH","2022-08-26 03:30:00.740591",Active,NCR-OF-MT,NCR,Ghaziabad,27.91352,78.11206
"D3751* Rajiv store","2022-08-26 05:38:18.313231",Active,Delhi-GT,NCR,Delhi,28.684,77.157
"D3752* QUORUM CLUB LIP","2022-08-26 07:00:04.569851",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3753* BREADTALK","2022-08-26 07:23:46.197197",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3755* MODOZONE ENTERPRISES ","2022-08-28 06:14:18.855041",Active,Delhi-GT,NCR,Delhi,28.731,77.125
"D3757* ROHINI EGGS ","2022-08-28 07:17:51.728686",Active,NCR-UB,NCR,Delhi,NULL,NULL
"G2544* Aariga Strategy Consultants Pvt Ltd Pace City_1348932_Instamart","2022-08-29 00:44:42.826376",Active,NCR-ON-MT,NCR,Gurgaon,28.43938,76.99699
"F3108* Aariga Strategy Consultants Pvt Ltd Sector 12_1347907_Instamart","2022-08-29 00:52:48.684691",Active,NCR-ON-MT,NCR,Faridabad,28.37654,77.3332
"D3761* RELIANCE RETAIL LIMITED (MILK BASKET SONIPAT)","2022-08-30 16:48:22.637066",Active,NCR-OF-MT,NCR,Delhi,NULL,NULL
"D3764* NADEEM UB MITHUN","2022-08-31 10:53:11.882652",Active,NCR-UB,NCR,Delhi,NULL,NULL
"G2546* SS Gurgaon Chauma Village ES61 (NM)","2022-08-31 18:30:00.000000",Active,NCR-ON-MT,NCR,Gurgaon,28.51645,77.03611
"G2548* SS Gurgaon Sector 15 ES43 PR (NM)","2022-08-31 18:30:00.000000",Active,NCR-ON-MT,NCR,Gurgaon,28.46131,77.04126
"G2549* Super Store Gurgaon Sector 5 ES37 (NM)","2022-08-31 18:30:00.000000",Active,NCR-ON-MT,NCR,Gurgaon,28.47905,77.02449
"G2550* Super Store Gurgaon Sector 112 ES14 PR (NM)","2022-08-31 18:30:00.000000",Active,NCR-ON-MT,NCR,Gurgaon,28.51556,77.01614
"G2552* SS Gurgaon Sector 14 ES64 (NM)","2022-08-31 18:30:00.000000",Active,NCR-ON-MT,NCR,Gurgaon,28.47063,77.04492
"G2553* SS Gurgaon Sector 102 ES67 PR (NM)","2022-08-31 18:30:00.000000",Active,NCR-ON-MT,NCR,Gurgaon,28.47542,76.96195
"G2554* SS Gurgaon Sector 82 ES52 (NM)","2022-08-31 18:30:00.000000",Active,NCR-ON-MT,NCR,Gurgaon,28.38087,76.96382
"G2557* SS Gurgaon Sector 4 ES66 PR (NM)","2022-08-31 18:30:00.000000",Active,NCR-ON-MT,NCR,Gurgaon,28.47344,77.0035
"F3109* Super Store Faridabad Sector 10 ES8 PR (NM)","2022-09-01 20:17:07.092311",Active,NCR-ON-MT,NCR,Faridabad,28.37014,77.32362
"F3110* Super Store Faridabad Arjun Vatika ES6 PR (NM)","2022-09-01 20:20:29.571539",Active,NCR-ON-MT,NCR,Faridabad,28.33975,77.33139
"F3112* Super Store Faridabad New DLF ES7 (NM)","2022-09-01 20:25:26.354201",Active,NCR-ON-MT,NCR,Faridabad,28.45021,77.31666
"F3114* SS Faridabad Sector 37 ES13 PR (NM)","2022-09-01 20:29:45.280530",Active,NCR-ON-MT,NCR,Faridabad,28.47973,77.30836
"F3115* Super Store Faridabad Sector 49 ES10 PR (NM)","2022-09-01 20:31:56.088547",Active,NCR-ON-MT,NCR,Faridabad,28.38664,77.28943
"F3116* SS Faridabad Sector 21 ES14 PR (NM)","2022-09-01 20:34:11.193632",Active,NCR-ON-MT,NCR,Faridabad,28.41767,77.28691
"F3117* SS Faridabad NIT-5 ES21 (NM)","2022-09-01 20:36:15.436170",Active,NCR-ON-MT,NCR,Faridabad,28.39453,77.3055
"F3118* SS Faridabad Green Field ES11","2022-09-01 20:38:43.741889",Active,NCR-ON-MT,NCR,Faridabad,28.47376,77.29649
"G2559* SS Gurgaon Gwal Pahari ES31 (NM)","2022-09-01 20:41:19.071967",Active,NCR-ON-MT,NCR,Gurgaon,28.42885,77.14261
"D3768* LAIR NAAYA HOSPITALITY LIP","2022-09-02 09:58:02.994511",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3769* NEW MODERN BAZAAR (MALL ROAD)","2022-09-02 13:30:54.791462",Active,NCR-OF-MT,NCR,Delhi,28.69483,77.21404
"D3770* PRIPA ENTERPRISES (NORTH DELHI DISTRIBUTOR)","2022-09-02 13:35:57.826348",Active,Delhi-GT,NCR,Delhi,NULL,NULL
"G2560* Super Store Gurgaon DLF Phase 1 ES13 (NM)","2022-09-01 18:30:00.000000",Active,NCR-ON-MT,NCR,Gurgaon,28.4771,77.09419
"G2562* Super Store Gurgaon DLF Phase 3 ES28 PR (NM)","2022-09-01 18:30:00.000000",Active,NCR-ON-MT,NCR,Gurgaon,28.49092,77.09649
"G2565* Super Store Gurgaon DLF Phase 2 ES36 (NM)","2022-09-01 18:30:00.000000",Active,NCR-ON-MT,NCR,Gurgaon,28.4848,77.09458
"D3771* SPENCERS RETAIL LTD ,( HARIDWAR)","2022-09-03 04:14:32.749506",Active,NCR-OF-MT,NCR,Delhi,28.92599,76.97392
"D3774* Sidharth ub ","2022-09-03 10:06:28.855933",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3779* CHAWLA UB MITHIN","2022-09-05 08:04:28.616995",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3782* Aariga Strategy Consultant Pvt Ltd Civil Lines_1380580_Instamart","2022-09-07 02:12:38.019600",Active,NCR-ON-MT,NCR,Delhi,28.67602,77.20763
"D3784* defence bakery ub anurag","2022-09-07 07:09:01.266249",Active,NCR-UB,NCR,Delhi,NULL,NULL
"N4621* Next Mart (Crossing Republic)","2022-09-08 08:38:55.665297",Active,Noida-GT,NCR,Noida,28.623,77.435
"D3786* zaika restaurant ub atif","2022-09-08 10:24:39.644728",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3787* shan masala ub  atif","2022-09-08 10:54:38.762953",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3788* Food Pride ub mithun","2022-09-08 12:24:58.131227",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3789* ashutosh ub mithun","2022-09-08 12:48:35.584722",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3791* RIWAN UB DIRECT SALE","2022-09-09 09:36:09.054959",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3793* Krishna bartan Bhandar ph 2","2022-09-10 07:23:36.761522",Active,Delhi-GT,NCR,Delhi,28.62,77.296
"D3795* Muhavra enterprises pvt ltd","2022-09-10 16:15:48.139541",Active,NCR-UB,NCR,Sonepat,NULL,NULL
"D3796* ranjan enterprises ","2022-09-11 11:41:19.995110",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3797* RM Kiran Graden uttam nagar","2022-09-11 11:50:38.067810",Active,Delhi-GT,NCR,Delhi,28.621,77.048
"N4622* Oh my veggies ","2022-09-12 09:25:11.298475",Active,Noida-GT,NCR,Noida,28.529,77.355
"N4623* M/S SAMPOORAN MARKETING","2022-09-12 13:02:50.656040",Active,Noida-GT,NCR,Noida,NULL,NULL
"N4624* Gupta store (Kanchan janga mkt)","2022-09-13 06:52:08.971772",Active,Noida-GT,NCR,Noida,28.5953775,77.3627786
"D3800* AASHA EGGS MART ","2022-09-13 11:38:19.438673",Active,NCR-UB,NCR,Delhi,NULL,NULL
"N4625* Ajju South Indian store ","2022-09-15 06:59:31.104136",Active,Noida-GT,NCR,Noida,NULL,NULL
"D3802* Raj mandir supre market g.h.n","2022-09-15 15:13:57.991205",Active,Delhi-GT,NCR,Delhi,28.67013,77.08709
"N4629* Ansh telecom ","2022-09-16 07:51:20.571785",Active,Noida-GT,NCR,Noida,NULL,NULL
"N4631* Aariga Strategy Consultants Pvt Ltd Sec 140_1380672_Instamart","2022-09-17 06:50:31.986280",Active,NCR-ON-MT,NCR,Noida,28.51746,77.41788
"G2576* Amul Booth Kendriya Vihar","2022-09-19 10:47:24.689389",Active,Gurgaon-GT,NCR,Gurgaon,28.4228,77.09611
"N4633* I Shoppe 24","2022-09-20 08:09:14.527624",Active,Noida-GT,NCR,Noida,28.497,77.441
"D3804* PROMO","2022-09-21 11:16:56.943137",Active,NCR-UB,NCR,Delhi,NULL,NULL
"G2579* Golf cafe ","2022-09-21 12:01:16.697285",Active,Gurgaon-GT,NCR,Gurgaon,28.511,77.049
"N4634* Super Mart 50","2022-09-23 11:26:21.335828",Active,Noida-GT,NCR,Noida,28.5704191,77.3578386
"D3805* Aariga Strategy Consultants Pvt Ltd Babarpur_1380671_Instamart","2022-09-24 01:47:10.678996",Active,NCR-ON-MT,NCR,Delhi,28.69004,77.28389
"N4635* Neel mart","2022-09-25 09:11:56.310406",Active,Noida-GT,NCR,Noida,28.6158462,77.4197493
"D3806* guru charan ub  ajay ","2022-09-25 13:27:24.911078",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3808* javaed aligarh ub mithun","2022-09-26 06:40:28.544105",Active,NCR-UB,NCR,Delhi,NULL,NULL
"G2581* D.D Mart","2022-09-26 09:30:56.529181",Active,Gurgaon-GT,NCR,Gurgaon,28.449,76.986
"D3811* perch khan market","2022-09-28 07:38:08.217368",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3812* monique ","2022-09-28 08:21:23.195304",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3813* perch sekh sarai","2022-09-28 09:09:31.128380",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3814* perch vasant vihar","2022-09-28 09:52:28.462318",Active,NCR-UB,NCR,Delhi,NULL,NULL
"G2582* Mother Dairy 922","2022-09-28 11:24:48.872422",Active,Gurgaon-GT,NCR,Gurgaon,28.503,77.062
"G2583* Fresh mandi Mart ","2022-10-03 08:01:26.754358",Active,Gurgaon-GT,NCR,Gurgaon,28.42211,77.05216
"G2585* Conveneo grocery fruits and vegetables ","2022-10-05 10:08:30.477930",Active,Gurgaon-GT,NCR,Gurgaon,28.448903899999998,77.09471454
"G2586* 3rd culture ","2022-10-05 10:56:35.352816",Active,Gurgaon-GT,NCR,Gurgaon,28.459,77.044
"D3820* More Retail Private Limited (KIRTI NAGAR)","2022-10-06 06:20:17.496204",Active,NCR-OF-MT,NCR,Delhi,28.61877,77.21214
"D3822* PAUL BAKERY ","2022-10-06 09:46:33.629547",Active,NCR-UB,NCR,Delhi,NULL,NULL
"N4637* Ujjawal store","2022-10-06 10:07:33.768627",Active,Noida-GT,NCR,Noida,NULL,NULL
"N4638* Super mart 50","2022-10-06 10:12:43.384905",Active,Noida-GT,NCR,Noida,NULL,NULL
"N4639* Super Mart 122","2022-10-06 10:15:38.202253",Active,Noida-GT,NCR,Noida,NULL,NULL
"N4640* Super Mart 76","2022-10-06 10:18:39.233468",Active,Noida-GT,NCR,Noida,28.5650869,77.3805863
"D3825* Guru ji store (Nevsarai","2022-10-07 09:26:49.983527",Active,Delhi-GT,NCR,Delhi,28.508,77.199
"G2588* Real fresh (The palms drive 66)","2022-10-07 09:28:23.932842",Active,Gurgaon-GT,NCR,Gurgaon,28.401,77.052
"D3826* oberoi ub ","2022-10-07 10:41:58.250845",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3827* THEOS FOOD PVT LTD","2022-10-07 10:45:24.641597",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3828* Green chick chop(munirka ","2022-10-08 06:02:44.814964",Active,Delhi-GT,NCR,Delhi,28.555,77.175
"G2592* Shree Shyam Genral Store","2022-10-09 07:11:34.144145",Active,Gurgaon-GT,NCR,Gurgaon,28.511,77.049
"G2594* Star bull Inc ","2022-10-11 08:00:51.574917",Active,Gurgaon-GT,NCR,Gurgaon,28.453095399999995,77.0487483
"N4642* Shankar store","2022-10-11 09:16:28.064913",Active,Noida-GT,NCR,Noida,28.574,77.335
"F3146* Aswal chick Shop ","2022-10-12 14:45:21.675715",Active,Gurgaon-GT,NCR,Faridabad,NULL,NULL
"N4643* SPAR HYPER (NOIDA - 74 )","2022-10-13 09:32:25.352829",Active,NCR-OF-MT,NCR,Noida,28.57281,77.37264
"D3837* bhupendra ub mathura","2022-10-13 12:12:54.749683",Active,NCR-UB,NCR,Delhi,NULL,NULL
"G2600* Aariga Strategy Consultants Pvt Ltd DLF Cyber Hub_1380623_Instamart","2022-10-14 00:48:30.225044",Active,NCR-ON-MT,NCR,Gurgaon,28.48975,77.09691
"G2601* Central park ","2022-10-14 11:53:36.822177",Active,Gurgaon-GT,NCR,Gurgaon,28.402,77.092
"N4645* Himanshu kirana Store ","2022-10-15 08:48:01.138273",Active,Noida-GT,NCR,Noida,NULL,NULL
"N4646* Mother dairy sec 46","2022-10-15 08:51:42.558481",Active,Noida-GT,NCR,Noida,NULL,NULL
"D3843* sandeep egg store ","2022-10-15 10:16:18.687072",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3845* kaka po n","2022-10-17 11:08:47.808557",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3846* trident GGN","2022-10-17 11:23:55.675137",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3847* railway canteen ","2022-10-18 10:00:02.887960",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D3850* MS Corporation 2","2022-10-19 08:56:43.116525",Active,Delhi-GT,NCR,Delhi,28.654,77.141
"D3852* RINKU EGGS AJAY","2022-10-19 14:08:28.679039",Active,NCR-UB,NCR,Delhi,NULL,NULL
"JP1005* RELIANCE RETAIL LIMITED ( MB AJMER)","2022-10-20 18:08:18.815204",Active,NCR-ON-MT,NCR,Jaipur,28.418345343730024,77.04879934063499
"D3859* PYD Retail Pvt Ltd Tilak Nagar_1099457_Instamart","2022-10-21 09:28:38.601494",Active,NCR-ON-MT,NCR,Delhi,28.63526,77.09128
"G2607* Fresh alley","2022-10-26 12:12:54.923651",Active,Gurgaon-GT,NCR,Gurgaon,28.454,77.083
"G2608* ROJ Retail Private Limited Greenwood City (Gurgaon Sec-45)_1381279_Instamart","2022-10-27 05:18:01.016704",Active,NCR-ON-MT,NCR,Gurgaon,28.44829,77.06726
"D3864* Super chawala moti bhag","2022-10-28 08:31:13.541152",Active,Delhi-GT,NCR,Delhi,28.582,77.179
"PA1001* Max Reach Stores Pvt Ltd Sec 11 Panchkula_1381158_Instamart","2022-10-29 09:50:11.844085",Active,NCR-ON-MT,NCR,Panchkula,28.411776,77.0449214
"N4649* I D traders","2022-10-30 08:58:59.785630",Active,Noida-GT,NCR,Noida,28.5600473,77.4368022
"D3873* kampai -UB","2022-11-02 07:20:18.040727",Active,NCR-UB,NCR,Delhi,28.4684665,76.9897664
"D3874* maibai-ub","2022-11-02 07:33:04.158053",Active,NCR-UB,NCR,Delhi,28.4684665,76.9897664
"D3875* Max bazar nawada pillar no-725","2022-11-02 07:35:53.419472",Active,Delhi-GT,NCR,Delhi,28.621,77.046
"D3880* American embassy","2022-11-03 06:52:01.445918",Active,Delhi-GT,NCR,Delhi,28.51,77.202
"D3882* ARSHID ENTERPRISES UB","2022-11-04 14:58:09.844314",Active,NCR-UB,NCR,Delhi,28.3984968,77.0721731
"D3888* chilli kart ","2022-11-05 09:59:55.230109",Active,NCR-UB,NCR,Delhi,28.4682159,76.9474091
"F3149* Roj Retails Pvt Ltd Sector 88_1381444_Instamart","2022-11-07 09:14:00.428804",Active,NCR-ON-MT,NCR,Faridabad,28.41859,77.34992
"D3889* Aariga Strategy Consultants Pvt Ltd Rajpur Khurd_1381022_Instamart","2022-11-07 09:20:18.680701",Active,NCR-ON-MT,NCR,Delhi,28.49541,77.18431
"D3890* Aariga Strategy Consultants Pvt Ltd Jasola_1381357_Instamart","2022-11-07 09:30:19.189005",Active,NCR-ON-MT,NCR,Delhi,28.54932,77.29458
"D3893* BBK SHAHPUR JAT","2022-11-08 06:34:30.256740",Active,NCR-UB,NCR,Delhi,28.411776,77.0449214
"D3894* BBK DWARKA","2022-11-08 06:38:42.309214",Active,NCR-UB,NCR,Delhi,28.411776,77.0449214
"D3895* BBK Rohini","2022-11-08 06:44:37.807821",Active,NCR-UB,NCR,Delhi,28.411776,77.0449214
"D3896* BBK CP","2022-11-08 07:12:26.438854",Active,NCR-UB,NCR,Delhi,28.411776,77.0449214
"D3898* BBK VASANT KUNJ","2022-11-08 07:38:09.330258",Active,NCR-UB,NCR,Delhi,28.411776,77.0449214
"D3899* BBK RAJOURI GARDEN","2022-11-08 07:42:57.555602",Active,NCR-UB,NCR,Delhi,28.411776,77.0449214
"D3900* BBK NFC","2022-11-08 07:46:36.822355",Active,NCR-UB,NCR,Delhi,28.411776,77.0449214
"D3904* Goyal store","2022-11-08 11:13:20.402501",Active,Delhi-GT,NCR,Delhi,28.663,77.086
"N4665* BBK NOIDA 63","2022-11-09 08:02:44.350087",Active,NCR-UB,NCR,Noida,28.439516,77.0471189
"D3909* bagat singh aligarh","2022-11-09 09:14:28.429849",Active,NCR-UB,NCR,Delhi,28.391032,77.0679478
"D3910* Kumar dairy","2022-11-09 11:02:21.086385",Active,Delhi-GT,NCR,Delhi,28.666,77.108
"G2617* Shri shyam store","2022-11-10 06:04:22.569498",Active,Gurgaon-GT,NCR,Gurgaon,28.4491081,77.0797415
"G2618* BBK SOHNA ROAD","2022-11-10 11:32:41.108434",Active,NCR-UB,NCR,Gurgaon,28.7165225,77.110939
"D3921* Move to kolkata","2022-11-10 17:50:36.200570",Active,NCR-UB,NCR,Delhi,28.391032,77.0679478
"D3922* RM BURARI HYPERMARKET LLP","2022-11-11 05:47:11.764142",Active,Delhi-GT,NCR,Delhi,28.744,77.198
"D3923* Bright super store","2022-11-11 07:19:31.387460",Active,Delhi-GT,NCR,Delhi,28.569,77.283
"D3925* Manish ub ajay","2022-11-12 05:29:31.895323",Active,NCR-UB,NCR,Delhi,28.4682376,76.9472236
"H5475* Brothers vasundhara sec 11","2022-11-12 06:54:31.198985",Active,Noida-GT,NCR,Noida,28.654,77.356
"D3929* Shankar Kiryana Store ","2022-11-13 05:15:02.404648",Active,Delhi-GT,NCR,Delhi,28.697,77.127
"H5478* Muskan bakery ","2022-11-13 10:37:13.887155",Active,Noida-GT,NCR,Noida,28.673,77.474
"G2619* BBK DLF 1 Gurgaon","2022-11-13 14:52:02.505844",Active,NCR-UB,NCR,Gurgaon,28.6130176,77.2308992
"G2620* BBK Gurugram Sec-86","2022-11-13 14:55:26.797354",Active,NCR-UB,NCR,Gurgaon,28.7495625,77.1328289
"G2621* BBK PALAM VIHAR","2022-11-13 14:59:49.555452",Active,NCR-UB,NCR,Gurgaon,28.6130176,77.2308992
"G2622* BBK Gurgaon Sec-15","2022-11-14 06:12:12.197154",Active,NCR-UB,NCR,Gurgaon,28.411776,77.0449214
"G2623* BBK GURGAON SEC 10","2022-11-14 06:22:07.980033",Active,NCR-UB,NCR,Gurgaon,28.4192857,77.0385001
"G2624* Ssm sector 23","2022-11-14 08:08:44.015580",Active,Gurgaon-GT,NCR,Gurgaon,28.51,77.049
"H5480* 6 to 10 sidharth vihar ","2022-11-14 11:43:42.495890",Active,Noida-GT,NCR,Noida,28.647,77.403
"N4669* BBK NOIDA 135","2022-11-15 06:27:51.652021",Active,NCR-UB,NCR,Noida,28.411776,77.0449214
"N4670* BBK NOIDA 41","2022-11-15 06:40:28.992063",Active,NCR-UB,NCR,Noida,28.411776,77.0449214
"D3965* Fresh dairy","2022-11-16 11:30:18.951248",Active,Delhi-GT,NCR,Delhi,28.658,77.09
"G2627* Morning store","2022-11-17 04:34:21.320749",Active,Gurgaon-GT,NCR,Gurgaon,28.4734,77.0487
"D3974* Morning place it campus ","2022-11-18 07:51:24.994838",Active,Delhi-GT,NCR,Delhi,28.543,77.199
"G2638* COMPASS INDIA FOOD SERVICES PRIVATE LIMITED","2022-11-18 07:52:42.450226",Active,NCR-UB,NCR,Gurgaon,28.411776,77.0449214
"D3976* Radha dairy pushp vihar ","2022-11-18 07:56:51.673128",Active,Delhi-GT,NCR,Delhi,28.524,77.219
"D3991* Kumar Dairy ","2022-11-21 06:54:59.899111",Active,Delhi-GT,NCR,Delhi,28.731505,77.0873377
"N4676* Pantry mart","2022-11-21 07:46:44.604207",Active,Noida-GT,NCR,Noida,28.575,77.436
"D3997* Bansal Dairy ","2022-11-21 08:21:05.368389",Active,Delhi-GT,NCR,Delhi,28.71687260127582,77.05942066759603
"D3998* AMIT UB ATIF ","2022-11-21 11:47:36.457518",Active,NCR-UB,NCR,Delhi,28.4682078,76.9474316
"D3999* RAKESH MOTHER DAIRY UB ATIF","2022-11-21 11:57:12.400756",Active,NCR-UB,NCR,Delhi,28.4743119,76.9825665
"D4000* HARI OM STORE  UB ATIF","2022-11-21 11:59:59.342817",Active,NCR-UB,NCR,Delhi,28.4743119,76.9825665
"D4001* SONU MOTHER DAIRY UB  ATIF","2022-11-21 12:02:25.434494",Active,NCR-UB,NCR,Delhi,28.4682087,76.9474324
"D4002* SHREE RADHE RADHE","2022-11-21 12:05:21.353857",Active,NCR-UB,NCR,Delhi,28.4743119,76.9825665
"D4003* DHEERAJ STORE UB ATIF","2022-11-21 12:08:22.873449",Active,NCR-UB,NCR,Delhi,28.4743119,76.9825665
"D4004* KRISHNA MANDI UB ATIF","2022-11-21 12:10:50.422183",Active,NCR-UB,NCR,Delhi,28.4743119,76.9825665
"D4005* SATYAM G STORE UB ATIF","2022-11-21 12:13:55.432536",Active,NCR-UB,NCR,Delhi,28.4743119,76.9825665
"D4006* SAQLAINI STORE UB ATIF","2022-11-21 12:18:46.211205",Active,NCR-UB,NCR,Delhi,28.4682084,76.9474215
"D4007* BALAJI STORE UB  ATIF ","2022-11-21 12:22:03.493836",Active,NCR-UB,NCR,Delhi,28.4743119,76.9825665
"D4008* GURUGRAM KISAN MANDI UB  ATIF ","2022-11-21 12:26:31.017190",Active,NCR-UB,NCR,Delhi,28.4743119,76.9825665
"D4009* FARMERS FRESH KISAN MANDI  UB ATIF","2022-11-21 12:40:23.210239",Active,NCR-UB,NCR,Delhi,28.4743119,76.9825665
"G2641* Farmers Fresh Kisan Mandi sector 23","2022-11-22 11:17:46.777978",Active,Gurgaon-GT,NCR,Gurgaon,28.508,77.055
"D4025* Raj king mart vasant vihar","2022-11-23 11:31:52.134355",Active,Delhi-GT,NCR,Delhi,28.568,77.159
"JP1006* Max Reach Stores Pvt Ltd Mansarovar_1381754_Instamart","2022-11-25 12:18:52.370577",Active,NCR-ON-MT,NCR,Jaipur,28.4192672,77.038499
"D4045* Roj Retails Pvt Ltd Mahavir Enclave_1381851_Instamart","2022-11-26 08:50:36.987294",Active,NCR-ON-MT,NCR,Delhi,28.59579,77.08087
"G2643* Aariga Strategy Consultants Pvt Ltd Sector 20_1381563_Instamart","2022-11-26 10:06:19.367379",Active,NCR-ON-MT,NCR,Gurgaon,28.51521,77.08057
"G2644* Mohan dairy ","2022-11-26 10:19:02.315835",Active,Gurgaon-GT,NCR,Gurgaon,28.4538352,77.095673
"MO1003* Max Reach Stores Pvt Ltd Kharar_1381642_Instamart","2022-11-26 10:58:04.153598",Active,NCR-ON-MT,NCR,Mohali,28.411776,77.0449214
"MO1004* Max Reach Stores Pvt Ltd Sector 74 Mohali_1381831_Instamart","2022-11-26 11:02:22.817059",Active,NCR-ON-MT,NCR,Mohali,NULL,NULL
"D4049* Zomato Hyperpure Pvt Ltd (CPC-DEL3)","2022-11-27 14:52:54.448043",Active,NCR-ON-MT,NCR,Delhi,28.6863,77.00029
"CD1006* Max reach Pvt Ltd","2022-11-27 14:59:06.374430",Active,NCR-ON-MT,NCR,Chandigarh,28.47728578076732,77.08452004944161
"CD1008* Max Reach Stores Pvt Ltd Sector 74 Mohali_1381831_Instamart","2022-11-27 15:15:15.755869",Active,NCR-ON-MT,NCR,Chandigarh,28.4772256,77.0844799
"H5485* RELIANCE RETAIL LIMITED SB Ghaziabad Aditya Mall","2022-11-29 03:08:16.509081",Active,NCR-OF-MT,NCR,Ghaziabad,28.47176,76.98284
"H5486* RELIANCE RETAIL LIMITED SB Ghaziabad Shipra Mall","2022-11-29 03:20:45.517625",Active,NCR-OF-MT,NCR,Ghaziabad,28.47176,76.98284
"H5487* RELIANCE RETAIL LIMITED SB Ghaziabad Mahagun Mall Ed","2022-11-29 03:32:08.796450",Active,NCR-OF-MT,NCR,Ghaziabad,28.47176,76.98284
"G2645* Compass Group","2022-11-29 11:32:05.518438",Active,NCR-UB,NCR,Gurgaon,28.411776,77.0449214
"G2646* Compass Group ( SIG-B)","2022-11-29 11:39:22.493564",Active,NCR-UB,NCR,Gurgaon,28.411776,77.0449214
"D4051* MAHKARI STORE ATIF","2022-11-30 03:04:21.319876",Active,NCR-UB,NCR,Delhi,28.391032,77.0679478
"D4052* RAJESH STORE ATIF","2022-11-30 03:09:24.502847",Active,NCR-UB,NCR,Delhi,28.391032,77.0679478
"D4053* B MART ATIF","2022-11-30 03:22:57.911199",Active,NCR-UB,NCR,Delhi,28.391032,77.0679478
"D4054* R K GENERAL STORE ATIF","2022-11-30 03:26:29.086334",Active,NCR-UB,NCR,Delhi,NULL,NULL
"D4055* CHOMA STORE ATIF ","2022-11-30 03:35:58.838879",Active,NCR-UB,NCR,Delhi,28.391032,77.0679478
"D4057* Shyam store ip ext","2022-11-30 09:18:43.589170",Active,Delhi-GT,NCR,Delhi,28.634,77.305
"JP1007* Max Reach Stores Pvt Ltd Maruthi Nagar_1381755_Instamart","2022-12-01 05:11:57.928697",Active,NCR-ON-MT,NCR,Jaipur,28.411776,77.0449214
"D4058* friends super market atif","2022-12-01 07:35:54.472142",Active,NCR-UB,NCR,Delhi,28.4742736,76.9900364
"D4059* KRISHNA MANDI  NEW UB ATIF","2022-12-02 02:32:46.082324",Active,NCR-UB,NCR,Delhi,28.393472,77.0736128
"JP1008* Max Reach Stores Pvt Ltd Hawa Sadak_1381972_Instamart","2022-12-02 10:51:41.211076",Active,NCR-ON-MT,NCR,Jaipur,28.411776,77.0449214
"D4060* Roj Retails Pvt Ltd Rajendra Place_1381835_Instamart","2022-12-02 12:42:19.233690",Active,NCR-ON-MT,NCR,Delhi,28.64385,77.17602
"G2647* BMR Enterprises ","2022-12-05 06:45:38.373430",Active,Gurgaon-GT,NCR,Gurgaon,28.4588277,77.0435859
"D4074* Standard store style mall","2022-12-05 08:01:47.483764",Active,Delhi-GT,NCR,Delhi,28.566,77.278
"D4079* Dms Sadik nagar opp school ","2022-12-06 06:15:59.142989",Active,Delhi-GT,NCR,Delhi,28.559,77.226
"D4082* RELIANCE RETAIL LTD (SMART BAZAAR ) KALKA JI","2022-12-07 03:53:11.060395",Active,NCR-OF-MT,NCR,Delhi,28.54975,77.24126
"N4680* RELIANCE RETAIL LTD (SMART BAZAAR ) NOIDA GAUR CITY","2022-12-07 04:00:03.129740",Active,NCR-OF-MT,NCR,Noida,28.59503,77.36173
"D4084* Safal (arjan gharh","2022-12-07 06:56:36.388554",Active,Delhi-GT,NCR,Delhi,28.532,77.2
"D4086* Sachdeva store ph 3","2022-12-07 08:15:08.743550",Active,Delhi-GT,NCR,Delhi,28.615,77.337
"D4087* The Meat House ","2022-12-07 08:43:25.202173",Active,Delhi-GT,NCR,Delhi,28.71687260127582,77.05942066759603
